imdb_id,titleType,primaryTitle,runtimeMinutes,id,budget,original_language,popularity,revenue,release_month,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,News,Reality-TV,Romance,Sci-Fi,Short,Sport,Thriller,War,Western,weighted_rating,actor_present,directors_present,Variance
tt0087884,movie,"Paris, Texas",145.0,655,1746964,en,1.850052,2181987,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8079741265988725,1,0,435023
tt0087892,movie,A Passage to India,164.0,15927,8000000,en,1.342193,27187653,12,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7836363493826,0,0,19187653
tt0087928,movie,Police Academy,96.0,9336,4500000,en,2.120469,146198896,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.644623708122605,0,0,141698896
tt0087957,movie,Purple Rain,111.0,13763,7200000,en,0.912096,68392977,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.404280760304141,0,0,61192977
tt0087968,movie,Racing with the Moon,108.0,47359,9000000,en,0.758556,6045657,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.375708367566478,2,0,-2954343
tt0087981,movie,Razorback,95.0,26178,5500000,en,0.649993,801000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6.226525850703032,0,0,-4699000
tt0087985,movie,Red Dawn,114.0,1880,4200000,en,2.533207,38376497,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.3741586485739745,3,0,34176497
tt0087995,movie,Repo Man,92.0,13820,1500000,en,1.207375,2300000,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.690253212384234,2,0,800000
tt0088001,movie,Rhinestone,111.0,16551,28000000,en,0.585708,21435321,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.649734111782257,1,0,-6564679
tt0088007,movie,The River,124.0,38557,18000000,en,1.195159,11500000,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.301983128423525,2,0,-6500000
tt0088011,movie,Romancing the Stone,106.0,9326,10000000,en,1.015045,86572238,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.792689245536682,1,0,76572238
tt0088103,movie,Sheena: Queen of the Jungle,117.0,24264,25000000,en,1.022101,5778353,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.024210296488956,0,0,-19221647
tt0088128,movie,Sixteen Candles,93.0,15144,6500000,en,2.257392,23686027,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.895541643811831,1,0,17186027
tt0088146,movie,A Soldier's Story,101.0,26522,6000000,en,1.537672,21821347,9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.600243381728417,1,0,15821347
tt0088161,movie,Splash,111.0,2619,8000000,en,2.035438,69821334,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.300557047924644,1,0,61821334
tt0088170,movie,Star Trek III: The Search for Spock,105.0,157,18000000,en,1.676744,87000000,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.620300545815892,0,0,69000000
tt0088172,movie,Starman,115.0,9663,22000000,en,2.275784,28744356,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6.790552691084885,1,0,6744356
tt0088178,movie,Stop Making Sense,88.0,24128,1200000,en,0.260224,4978922,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.290783516780133,0,0,3778922
tt0088194,movie,Streets of Fire,93.0,14746,14500000,en,0.746085,8089290,6,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.506270464427438,1,0,-6410710
tt0088206,movie,Supergirl,124.0,9651,35000000,en,1.746375,14296438,11,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.309059394454486,0,0,-20703562
tt0088247,movie,The Terminator,107.0,218,6400000,en,7.648514,78371200,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.960536995160514,1,0,71971200
tt0088256,movie,Thief of Hearts,100.0,48482,9000000,en,0.101114,10364904,10,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.263049942777745,0,0,1364904
tt0088258,movie,This Is Spinal Tap,82.0,11031,2500000,en,1.802382,4736202,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.698069454009318,0,0,2236202
tt0088286,movie,Top Secret!,90.0,8764,9000000,en,1.652635,20458340,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.989956535692508,2,0,11458340
tt0088323,movie,The NeverEnding Story,102.0,34584,27000000,en,6.028566,20158808,4,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.263868049526457,0,0,-6841192
tt0088680,movie,After Hours,97.0,10843,4500000,en,1.925082,10609321,9,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.379426554505182,0,0,6109321
tt0088763,movie,Back to the Future,116.0,105,19000000,en,9.683643,381109762,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.462486263582928,0,0,362109762
tt0088814,movie,The Black Cauldron,80.0,10957,25000000,en,2.813331,21288692,7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3647372282410934,1,0,-3711308
tt0088821,movie,Bliss,112.0,54407,3400000,en,0.001795,660537,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.340041341453535,0,0,-2739463
tt0088847,movie,The Breakfast Club,97.0,2108,1000000,en,6.245691,51525171,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.725846098211415,1,0,50525171
tt0088850,movie,Brewster's Millions,102.0,11064,20000000,en,1.015888,45833132,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.432855367375325,0,0,25833132
tt0088930,movie,Clue,94.0,15196,15000000,en,1.648353,14643997,12,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.124675274885,0,0,-356003
tt0088939,movie,The Color Purple,154.0,873,15000000,en,2.976356,146292009,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.51447958602704,2,0,131292009
tt0088944,movie,Commando,90.0,10999,10000000,en,4.176965,57500000,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.655187746401183,1,0,47500000
tt0088993,movie,Day of the Dead,101.0,8408,3500000,en,1.87868,34000000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6.918972646229447,0,0,30500000
tt0089003,movie,Death Wish 3,92.0,24873,9000000,en,0.757271,16945171,11,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1271901272697615,1,0,7945171
tt0089015,movie,Desert Hearts,91.0,294,350000,en,0.86301,2400000,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.463531914782983,0,0,2050000
tt0089017,movie,Desperately Seeking Susan,104.0,8130,5000000,en,0.983148,27400000,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1401756463889985,1,0,22400000
tt0089092,movie,Enemy Mine,108.0,11864,40000000,en,1.276578,12303411,12,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.722189277843365,1,0,-27696589
tt0089114,movie,Explorers,109.0,9872,25000000,en,0.907875,9873044,7,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.405485549765902,2,0,-15126956
tt0089173,movie,Friday the 13th: A New Beginning,92.0,9731,2200000,en,1.03001,21930418,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,5.320279587303449,0,0,19730418
tt0089175,movie,Fright Night,106.0,11797,9000000,en,1.069714,24922237,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.918851864142184,0,0,15922237
tt0089200,movie,Ghoulies,81.0,18498,1000000,en,0.305791,35000000,11,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.6410864797899265,0,0,34000000
tt0089218,movie,The Goonies,114.0,9340,19000000,en,4.022248,61503218,6,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.694663745771871,0,0,42503218
tt0089243,movie,Gymkata,90.0,14570,8500000,en,0.05232,5730596,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.978832402131895,0,0,-2769404
tt0089346,movie,Into the Night,115.0,11338,114,en,0.201015,6700000,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3397445528647705,1,0,6699886
tt0089370,movie,The Jewel of the Nile,106.0,10303,25000000,en,1.610521,96773200,12,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.153490358086536,1,0,71773200
tt0089421,movie,King Solomon's Mines,100.0,9838,12500000,en,0.870746,238227,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.85861578895075,0,0,-12261773
tt0089457,movie,Ladyhawke,121.0,526,20000000,en,2.852573,18432000,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.790965958919425,1,0,-1568000
tt0089461,movie,The Last Dragon,109.0,13938,10000000,en,0.357294,25754284,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.562290429790437,0,0,15754284
tt0089469,movie,Legend,94.0,11976,25000000,en,2.649588,15502112,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.376980912302512,1,0,-9497888
tt0089530,movie,Mad Max Beyond Thunderdome,107.0,9355,12305523,en,3.667686,36230219,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.3003450925256015,1,0,23924696
tt0089603,movie,Mishima: A Life in Four Chapters,120.0,27064,5000000,en,0.568563,502758,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.905468786156724,1,0,-4497242
tt0089604,movie,Missing in Action 2: The Beginning,96.0,12764,2410000,en,1.571606,10755447,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.036297742837771,0,0,8345447
tt0089643,movie,Murphy's Romance,107.0,34322,13000000,en,0.389174,30867525,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.464928370181129,0,0,17867525
tt0089686,movie,A Nightmare on Elm Street 2: Freddy's Revenge,87.0,10014,3000000,en,2.791197,29999213,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.682471847881272,0,0,26999213
tt0089730,movie,Once Bitten,94.0,19064,3200000,en,0.462948,10000000,11,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.005961388814983,1,0,6800000
tt0089755,movie,Out of Africa,161.0,606,31000000,en,1.772406,128499205,12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.0177440179539134,1,0,97499205
tt0089791,movie,Pee-wee's Big Adventure,91.0,5683,6000000,en,1.434381,40940662,7,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.808237266603523,0,0,34940662
tt0089798,movie,Perfect,115.0,49370,19000000,en,0.421166,12918858,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.94932147994499,1,0,-6081142
tt0089826,movie,Porky's Revenge,92.0,23919,9000000,en,1.185388,20518905,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.85311343325426,0,0,11518905
tt0089853,movie,The Purple Rose of Cairo,82.0,10849,15000000,en,0.852363,10631333,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.307776944664964,0,1,-4368667
tt0089880,movie,Rambo: First Blood Part II,96.0,1369,44000000,en,2.757429,300400432,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.478750225504574,1,0,256400432
tt0089881,movie,Ran,162.0,11645,11500000,ja,1.650229,4069653,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.934497653354603,0,0,-7430347
tt0089885,movie,Re-Animator,104.0,1694,900000,en,1.737836,2023414,10,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.982544267619304,0,0,1123414
tt0089893,movie,Red Sonja,89.0,9626,17900000,en,1.39024,6948633,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4925886102472585,1,0,-10951367
tt0089907,movie,The Return of the Living Dead,91.0,10925,4000000,en,1.96767,14237000,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.049867206431129,0,0,10237000
tt0089908,movie,Return to Oz,113.0,13155,25000000,en,0.91914,11137801,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.530385637035158,0,0,-13862199
tt0089913,movie,Revolution,126.0,12701,28000000,en,1.080869,358574,12,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.045194181641124,4,0,-27641426
tt0089927,movie,Rocky IV,91.0,1374,31000000,en,2.563719,300473716,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.845928766528006,1,1,269473716
tt0089941,movie,Runaway Train,111.0,11893,9000000,en,0.587913,7936012,11,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.834231658561535,1,0,-1063988
tt0089961,movie,Santa Claus: The Movie,107.0,13764,50000000,en,0.881755,23717291,10,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.301597110110378,0,0,-26282709
tt0090065,movie,Starchaser: The Legend of Orin,100.0,32147,15000000,en,0.303039,3360800,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.322393972288753,0,0,-11639200
tt0090095,movie,Subway,104.0,10656,2000000,fr,1.096449,390659,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.430723298570837,2,0,-1609341
tt0090264,movie,A View to a Kill,131.0,707,30000000,en,3.214292,152427960,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.300460107329068,2,0,122427960
tt0090329,movie,Witness,112.0,9281,12000000,en,1.828657,68706993,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7.206344267576611,3,0,56706993
tt0090555,movie,Crocodile Dundee,97.0,9671,5000000,en,1.443623,328203506,9,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.551569015454333,0,0,323203506
tt0090605,movie,Aliens,137.0,679,18500000,en,5.708051,183316455,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.244397250451552,0,0,164816455
tt0090633,movie,An American Tail,80.0,4978,9000000,en,1.781237,84542002,11,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7352966346850325,0,0,75542002
tt0090660,movie,Armed and Dangerous,88.0,2620,12000000,en,1.350065,15945534,8,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.083169916489075,0,0,3945534
tt0090670,movie,At Close Range,111.0,13715,6500000,en,1.153803,2347000,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.608721850947873,3,0,-4153000
tt0090693,movie,Band of the Hand,109.0,33762,8700000,en,0.322037,4865912,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.289511381868335,1,0,-3834088
tt0090728,movie,Big Trouble in Little China,99.0,6978,25000000,en,2.596776,11000000,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.172232124467112,1,0,-14000000
tt0090756,movie,Blue Velvet,120.0,793,6000000,en,2.316605,8551228,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.569726796575058,2,0,2551228
tt0090856,movie,Club Paradise,96.0,26555,15000000,en,0.720505,12308521,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01381487700216,1,0,-2691479
tt0090863,movie,The Color of Money,119.0,11873,13800000,en,2.220105,52293982,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.862288940851106,4,0,38493982
tt0090887,movie,Critters,86.0,3980,2000000,en,1.501434,13167232,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.173433571160039,0,0,11167232
tt0090966,movie,Down and Out in Beverly Hills,103.0,9941,14000000,en,0.806612,62134225,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.253379771163422,2,0,48134225
tt0091042,movie,Ferris Bueller's Day Off,103.0,9377,6000000,en,2.678185,70136369,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.718332062191873,3,0,64136369
tt0091064,movie,The Fly,96.0,9426,15000000,en,2.599034,60629159,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.466842293080333,1,0,45629159
tt0091080,movie,Friday the 13th Part VI: Jason Lives,86.0,10225,3000000,en,0.941894,19472057,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6.094923228545601,0,0,16472057
tt0091083,movie,From Beyond,85.0,14510,4500000,en,1.089396,1261000,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.525376996837019,0,0,-3239000
tt0091129,movie,The Golden Child,94.0,10136,25000000,en,2.126294,79817939,12,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.079771942412336,1,0,54817939
tt0091149,movie,The Great Mouse Detective,74.0,9994,14000000,en,2.797514,38625550,7,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.939114581042184,1,0,24625550
tt0091167,movie,Hannah and Her Sisters,107.0,5143,6400000,en,1.790432,40084041,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.549463807219789,4,1,33684041
tt0091187,movie,Heartbreak Ridge,130.0,10015,15000000,en,0.760895,42724017,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.710951268154211,1,1,27724017
tt0091203,movie,Highlander,116.0,8009,16000000,en,4.266347,5900000,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.995925454596884,2,0,-10100000
tt0091209,movie,The Hitcher,97.0,9542,6000000,en,1.303882,5844868,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.931571182095963,0,0,-155132
tt0091217,movie,Hoosiers,114.0,5693,9000000,en,1.220104,28607524,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.140215335629841,2,0,19607524
tt0091225,movie,Howard the Duck,110.0,10658,37000000,en,1.701936,37962774,8,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.181674952726208,1,0,962774
tt0091276,movie,Invaders from Mars,100.0,31909,12000000,en,0.414783,4884663,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.087624395568689,0,0,-7115337
tt0091326,movie,The Karate Kid Part II,113.0,8856,113,en,3.287399,115103979,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.137738320435721,0,0,115103866
tt0091344,movie,King Kong Lives,105.0,31947,10000000,en,0.868867,4711220,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.744187531282571,1,0,-5288780
tt0091369,movie,Labyrinth,101.0,13597,25000000,en,2.065812,12729917,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2572703911772,0,0,-12270083
tt0091419,movie,Little Shop of Horrors,94.0,10776,25000000,en,1.00345,38748395,12,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6.929645736375983,2,0,13748395
tt0091472,movie,The Manhattan Project,117.0,30194,18000000,en,0.442704,3900000,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6.278502218846301,1,0,-14100000
tt0091474,movie,Manhunter,120.0,11454,15000000,en,0.106371,8620929,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7.00535527885247,1,0,-6379071
tt0091499,movie,Maximum Overdrive,98.0,9980,10000000,en,0.626906,7433663,7,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.806945021733247,1,0,-2566337
tt0091530,movie,The Mission,125.0,11416,24500000,en,1.448944,17218023,9,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.128115230229515,3,0,-7281977
tt0091541,movie,The Money Pit,91.0,10466,10000000,en,1.306149,54999651,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.374500425500797,1,0,44999651
tt0091578,movie,My Beautiful Laundrette,97.0,11240,860000,en,0.216729,2451545,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.521742584039646,0,0,1591545
tt0091605,movie,The Name of the Rose,130.0,192,20000000,en,3.251648,77200000,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.481228053790784,2,0,57200000
tt0091613,movie,Native Son,111.0,108312,2000000,en,0.313721,1301121,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.28866857858643,1,0,-698879
tt0091635,movie,9½ Weeks,117.0,10068,17000000,en,1.559399,6735922,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.100019916532265,1,0,-10264078
tt0091671,movie,From a Whisper to a Scream,99.0,39895,1100000,en,0.137043,1400000,9,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.2481061039344805,1,0,300000
tt0091738,movie,Peggy Sue Got Married,103.0,10013,18000000,en,0.854527,41382841,10,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.365748236838726,2,0,23382841
tt0091757,movie,Pirates,121.0,11483,40000000,en,0.902465,1641825,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.241766981246474,0,0,-38358175
tt0091763,movie,Platoon,120.0,792,6000000,en,2.949356,138530565,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.015590970426477,6,0,132530565
tt0091778,movie,Poltergeist II: The Other Side,91.0,11133,19000000,en,0.704466,40996665,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.956387505489125,0,0,21996665
tt0091828,movie,Raw Deal,106.0,2099,8500000,en,1.153288,16209459,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.860390830123359,1,0,7709459
tt0091867,movie,A Room with a View,117.0,11257,3000000,en,1.423554,20966644,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.983619658924981,0,0,17966644
tt0091954,movie,Sid and Nancy,112.0,14924,4000000,en,0.86947,2826523,11,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.730126039319963,1,0,-1173477
tt0091981,movie,Solarbabies,94.0,36677,25000000,en,0.158309,1579260,11,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.026861931924959,0,0,-23420740
tt0091993,movie,SpaceCamp,107.0,13766,18000000,en,0.922491,9697739,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.044250063060314,1,0,-8302261
tt0092005,movie,Stand by Me,89.0,235,8000000,en,5.338218,52287000,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.012518041218053,3,0,44287000
